(8, 2)
(1, 3)
(8, 2)
(8, 7)
(1, 3)
(1, 3)
(3, 5)
(9, 8)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 6)
(7, 10)
(8, 6)
(1, 4)
(1, 6)
(1, 6)
(1, 5)
(6, 8)
(1, 3)
(1, 3)
(8, 6)
(6, 10)
(10, 9)
(9, 6)
(9, 6)
(10, 9)
(9, 6)
(9, 6)
(9, 6)
(9, 6)
(10, 3)
(9, 8)
(9, 8)
(9, 6)
(9, 6)
(9, 8)
(8, 9)
(9, 6)
(9, 6)
(6, 4)
(8, 9)
(9, 4)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(7, 10)
(3, 5)
(7, 10)
(10, 1)
(10, 2)
(2, 4)
(2, 4)
(2, 4)
(2, 4)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(10, 3)
(10, 3)
(10, 1)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(10, 3)
(3, 1)
(3, 1)
(3, 1)
(6, 1)
(6, 1)
(6, 3)
(3, 1)
(6, 1)
(6, 1)
(6, 1)
(6, 1)
(6, 1)
(6, 1)
(7, 3)
(7, 10)
(7, 3)
(7, 3)
(3, 1)
(7, 3)
(7, 1)
(1, 3)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(3, 9)
(10, 9)
(1, 3)
(1, 5)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(5, 4)
(1, 3)
(3, 1)
(10, 3)
(10, 3)
(10, 9)
(9, 5)
(9, 1)
(10, 3)
(10, 3)
(10, 3)
(10, 7)
(10, 1)
(7, 3)
(9, 5)
(9, 1)
(9, 1)
(1, 3)
(1, 3)
(3, 1)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(9, 3)
(9, 5)
(6, 4)
(10, 7)
(10, 7)
(10, 7)
(7, 3)
(10, 7)
(10, 3)
(10, 9)
(10, 9)
(10, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 3)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(4, 3)
(4, 3)
(1, 3)
(6, 1)
(1, 8)
(8, 9)
(8, 9)
(8, 3)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 9)
(8, 3)
(8, 9)
(6, 3)
(8, 9)
(1, 9)
(1, 8)
(1, 8)
(1, 9)
(8, 9)
(9, 3)
(6, 3)
(6, 3)
(2, 3)
(2, 4)
