(9, 10)
(4, 5)
(4, 2)
(4, 5)
(9, 6)
(9, 6)
(9, 8)
(9, 6)
(6, 1)
(1, 3)
(1, 3)
(1, 6)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 6)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(3, 1)
(3, 1)
(3, 1)
(1, 8)
(1, 8)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(6, 1)
(1, 3)
(1, 3)
(6, 1)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 3)
(1, 6)
(10, 7)
(1, 10)
(1, 10)
(1, 3)
(3, 1)
(3, 1)
(1, 3)
(3, 1)
(3, 1)
(3, 1)
(3, 1)
(3, 1)
(3, 1)
(3, 1)
(3, 10)
(3, 10)
(3, 10)
(10, 3)
(10, 3)
(10, 3)
(4, 7)
(7, 10)
(4, 7)
(7, 10)
(7, 10)
(7, 3)
(10, 1)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
