(7, 10)
(7, 10)
(7, 10)
(2, 4)
(2, 4)
(2, 4)
(2, 4)
(2, 4)
(7, 10)
(10, 4)
(4, 5)
(4, 2)
(4, 5)
(4, 2)
(4, 2)
(4, 2)
(4, 2)
(4, 2)
(4, 5)
(4, 5)
(4, 5)
(4, 6)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(4, 2)
(4, 2)
(1, 3)
(10, 3)
(6, 1)
(4, 6)
(4, 2)
(4, 2)
(4, 2)
(6, 1)
(4, 6)
(4, 2)
(6, 1)
(4, 6)
(4, 2)
